## RECSRecommendations Upload File
## RECS''## RECS'' indicates a Recommendations pre-process header. Please do not remove these lines.
## RECS
## RECSentity.id,entity.name,entity.categoryId,entity.message,entity.thumbnailUrl,entity.value,entity.pageUrl,entity.inventory,entity.margin,entity.source,entity.publishedDate,entity.author,entity.tags,entity.readTime
"hackernews-2026-09-02-i-don-t-have-a-smartphone","I Don't Have a Smartphone","tech","Article URL: https://ploum.net/2026-09-02-i_dont_have_a_smartphone.html Comments URL: https://news.ycombinator.com/item?id=49539872 Points: 145 # Comments: 146","https://ploum.net/files/brokenphone.jpg","0","https://chronicle-bice.vercel.app/article/hackernews-2026-09-02-i-don-t-have-a-smartphone","1","0","Hacker News","2026-09-02","speckx","","9"
"bbc-2026-09-02-farage-tells-bbc-we-live-in-a-complainants-society-after-que","Farage tells BBC 'we live in a complainants' society' after questions over Reform funding","world","The Reform UK leader said a ""whole ecosystem"" didn't want ""new kids on the block succeeding"".","https://ichef.bbci.co.uk/ace/branded_news/1200/cpsprodpb/d290/live/bf3424f0-a6d0-11f1-aed2-8d6da8d75094.jpg","0","https://chronicle-bice.vercel.app/article/bbc-2026-09-02-farage-tells-bbc-we-live-in-a-complainants-society-after-que","1","0","BBC","2026-09-02","","","4"
"bbc-2026-09-02-iranian-attack-on-saudi-tanker-killed-two-filipino-sailors-s","Iranian attack on Saudi tanker killed two Filipino sailors, Saudi Arabia says","world","The kingdom condemns the targeting of Sidr, which was reportedly hit by unknown projectiles in the Strait of Hormuz on Monday.","https://ichef.bbci.co.uk/ace/branded_news/1200/cpsprodpb/7003/live/d674cf10-a6ef-11f1-9e4c-79c1c0e340c6.jpg","0","https://chronicle-bice.vercel.app/article/bbc-2026-09-02-iranian-attack-on-saudi-tanker-killed-two-filipino-sailors-s","1","0","BBC","2026-09-02","","","3"
"bbc-2026-09-02-netherlands-moves-billions-in-gold-to-london-in-crisis-prepa","Netherlands moves billions in gold to London in 'crisis preparedness' move","business","The Dutch central bank removes some of its gold reserves from the US and Canada, saying it is because of ""increasing geopolitical unrest"".","https://ichef.bbci.co.uk/ace/branded_news/1200/cpsprodpb/14d7/live/19860b20-a6e6-11f1-b109-879e35c24276.jpg","0","https://chronicle-bice.vercel.app/article/bbc-2026-09-02-netherlands-moves-billions-in-gold-to-london-in-crisis-prepa","1","0","BBC","2026-09-02","","","2"
"techcrunch-2026-09-02-pangram-s-max-spero-on-why-ai-detection-is-harder-than-real-","Pangram’s Max Spero on why AI detection is harder than ‘Real or Fake’","tech","The internet has a trust problem, and it’s not just because social media feeds are filling up with AI slop. AI-generated text and images are now making their way into job applications, product reviews, and even insurance claims, leaving platforms and users alike scrambling to figure out what’s real.  A handful of startups have cropped up in the past couple of […]","https://techcrunch.com/wp-content/uploads/2026/07/Pangram-founders.png?resize=1200,675","0","https://chronicle-bice.vercel.app/article/techcrunch-2026-09-02-pangram-s-max-spero-on-why-ai-detection-is-harder-than-real-","1","0","TechCrunch","2026-09-02","Theresa Loconsolo","","1"
"techcrunch-2026-09-02-x-shifts-us-creator-payouts-from-stripe-to-x-money","X shifts US creator payouts from Stripe to X Money","tech","X says U.S. creator payouts will now be handled through its X Money payments service, a change that appears to replace the previous Stripe-powered payout system.","https://techcrunch.com/wp-content/uploads/2026/07/Screenshot-2026-07-28-at-10.24.40-AM.png?resize=1200,607","0","https://chronicle-bice.vercel.app/article/techcrunch-2026-09-02-x-shifts-us-creator-payouts-from-stripe-to-x-money","1","0","TechCrunch","2026-09-02","Sarah Perez","","3"
"techcrunch-2026-09-02-us-government-sides-with-openai-on-issue-of-training-llms-on","US government sides with OpenAI on issue of training LLMs on copyrighted material","tech","""The United States has a strong interest in continuing to develop a robust and competitive artificial intelligence industry that sets the standard for the practice and procedure of AI use globally,"" the brief reads.","https://techcrunch.com/wp-content/uploads/2026/08/GettyImages-2263890424.jpg?w=1024","0","https://chronicle-bice.vercel.app/article/techcrunch-2026-09-02-us-government-sides-with-openai-on-issue-of-training-llms-on","1","0","TechCrunch","2026-09-02","Amanda Silberling","","3"
"bbc-2026-09-02-woman-charged-with-juror-intimidation-in-lindsay-clancy-tria","Woman charged with juror intimidation in Lindsay Clancy trial","world","Dawn Light is accused of taking photos of jurors outside the Plymouth courthouse, a practice prohibited by the court.","https://ichef.bbci.co.uk/ace/branded_news/1200/cpsprodpb/0826/live/c1835830-a6e8-11f1-9e4c-79c1c0e340c6.jpg","0","https://chronicle-bice.vercel.app/article/bbc-2026-09-02-woman-charged-with-juror-intimidation-in-lindsay-clancy-tria","1","0","BBC","2026-09-02","","","2"
"theverge-2026-09-02-range-rover-s-new-ev-looks-just-like-a-regular-range-rover-t","Range Rover’s new EV looks just like a regular Range Rover — that’s refreshing","tech","I think automakers are finally getting the memo. Rather than try to reinvent the wheel with its new electric vehicle, Range Rover just made one that looks nearly identical to its lineup of gas-powered SUVs. They didn't try to pass off some sleek, spaceship-looking pod as a Range Rover. Sometimes familiar designs are the way to go.  Of course, under the surface the Range Rover Electric is nothing l","https://platform.theverge.com/wp-content/uploads/sites/2/2026/09/RANGE-ROVER-ELECTRIC-FRONT-3-4-02_09_26_1.jpg?quality=90&strip=all&crop=4.752148272957,0,90.495703454086,100","0","https://chronicle-bice.vercel.app/article/theverge-2026-09-02-range-rover-s-new-ev-looks-just-like-a-regular-range-rover-t","1","0","The Verge","2026-09-02","Andrew J. Hawkins","Cars,Electric Cars,Jaguar,News,Transportation","3"
"bbc-2026-09-02-south-african-airline-behind-daring-stadium-stunt-cancels-ne","South African airline behind daring  stadium stunt cancels next flyby, regulator says","world","The civil aviation authority says it is also investigating last Saturday's aerial display.","https://ichef.bbci.co.uk/ace/branded_news/1200/cpsprodpb/b439/live/dda60120-a6ed-11f1-a291-b542ee92de7c.jpg","0","https://chronicle-bice.vercel.app/article/bbc-2026-09-02-south-african-airline-behind-daring-stadium-stunt-cancels-ne","1","0","BBC","2026-09-02","","","1"
"techcrunch-2026-09-02-enhanced-geothermal-notches-another-win-as-google-buys-400-m","Enhanced geothermal notches another win as Google buys 400 MW from Fervo","tech","Fervo's deal with Google could expand to 1 gigawatt of geothermal power, enough to supply a very large AI data center in Utah.","https://techcrunch.com/wp-content/uploads/2025/12/fervo-geothermal-site-at-night.jpg?resize=1200,675","0","https://chronicle-bice.vercel.app/article/techcrunch-2026-09-02-enhanced-geothermal-notches-another-win-as-google-buys-400-m","1","0","TechCrunch","2026-09-02","Tim De Chant","","3"
"bbc-2026-09-02-uber-to-cut-over-3-000-jobs-in-major-global-restructuring","Uber to cut over 3,000 jobs in major global restructuring","tech","The company says cutting roles would make its operations ""simpler and faster"".","https://ichef.bbci.co.uk/ace/branded_news/1200/cpsprodpb/4149/live/2053ede0-a6ec-11f1-9e4c-79c1c0e340c6.jpg","0","https://chronicle-bice.vercel.app/article/bbc-2026-09-02-uber-to-cut-over-3-000-jobs-in-major-global-restructuring","1","0","BBC","2026-09-02","","","1"
"theverge-2026-09-02-researchers-fear-safety-disaster-ahead-of-openai-8217-s-astr","Researchers fear safety disaster ahead of OpenAI&#8217;s Astra release","tech","OpenAI is on the cusp of releasing its most powerful AI model yet, Astra, following weeks of delays to shore up safety protocols after its agents attacked real targets during testing. As details about the model trickle out, researchers are warning it ""may be the single worst development for AI security/safety to date."" Shortly after OpenAI said on Tuesday that it had delayed Astra's release to wor","https://platform.theverge.com/wp-content/uploads/sites/2/2026/09/gettyimages-2287521404.jpg?quality=90&strip=all&crop=0,10.737892056687,100,78.524215886627","0","https://chronicle-bice.vercel.app/article/theverge-2026-09-02-researchers-fear-safety-disaster-ahead-of-openai-8217-s-astr","1","0","The Verge","2026-09-02","Robert Hart","AI,News,OpenAI,Tech","3"
"bbc-2026-09-02-london-mayor-s-untaxed-car-conviction-withdrawn","London mayor's untaxed car conviction withdrawn","world","City Hall officials say the Nissan Micra does not belong to the mayor or Transport for London.","https://ichef.bbci.co.uk/ace/branded_news/1200/cpsprodpb/d822/live/f901e500-a6ad-11f1-aed2-8d6da8d75094.jpg","0","https://chronicle-bice.vercel.app/article/bbc-2026-09-02-london-mayor-s-untaxed-car-conviction-withdrawn","1","0","BBC","2026-09-02","","","2"
"theverge-2026-09-02-the-trump-administration-is-supporting-openai-in-the-nyt-cop","The Trump administration is supporting OpenAI in the NYT copyright lawsuit","tech","The Trump administration has intervened in The New York Times' copyright lawsuit against OpenAI, making an argument in favor of the AI lab.  The landmark lawsuit, filed in December 2023, alleging that OpenAI unlawfully trained its AI systems on articles from The New York Times and seeks to recoup ""billions of dollars"" in damages from both Microsoft and OpenAI. This week, the Trump administration f","https://platform.theverge.com/wp-content/uploads/sites/2/chorus/uploads/chorus_asset/file/25462046/STK155_OPEN_AI_CVirginia_2_C.jpg?quality=90&strip=all&crop=0,10.732984293194,100,78.534031413613","0","https://chronicle-bice.vercel.app/article/theverge-2026-09-02-the-trump-administration-is-supporting-openai-in-the-nyt-cop","1","0","The Verge","2026-09-02","Hayden Field","AI,Copyright,Law,News,OpenAI,Policy","2"
"techcrunch-2026-09-02-wonderful-more-than-doubles-its-valuation-to-5b-in-under-6-m","Wonderful more than doubles its valuation to $5B in under 6 months","tech","Wonderful said it will use its $550 million Series C funding to develop products faster, expand its FDE teams, and meet demand for its products.","https://techcrunch.com/wp-content/uploads/2018/02/tc-backlight-e1689786273147.png?w=1200","0","https://chronicle-bice.vercel.app/article/techcrunch-2026-09-02-wonderful-more-than-doubles-its-valuation-to-5b-in-under-6-m","1","0","TechCrunch","2026-09-02","Ram Iyer","","2"
"techcrunch-2026-09-02-india-s-richest-man-now-wants-to-turn-aging-computers-into-a","India’s richest man now wants to turn aging computers into AI-ready PCs","tech","Jio is betting it can turn an aging computer into an AI-ready PC for as little as about $11 for two months.","https://techcrunch.com/wp-content/uploads/2026/09/jiopc.jpg?resize=1200,800","0","https://chronicle-bice.vercel.app/article/techcrunch-2026-09-02-india-s-richest-man-now-wants-to-turn-aging-computers-into-a","1","0","TechCrunch","2026-09-02","Jagmeet Singh","","3"
"theverge-2026-09-02-google-is-sending-mrbeast-into-the-wilderness-armed-with-ai","Google is sending MrBeast into the wilderness, armed with AI","tech","MrBeast will feature Gemini, Google Health, and the Fitbit Air in upcoming videos as part of a multi-year partnership with Google. The deal will kick off with a video featuring Jimmy ""MrBeast"" Donaldson turning to Gemini for wilderness survival advice: First up on September 5 is a new MrBeast video following Jimmy and his crew as they attempt to survive some of the most extreme and treacherous cli","https://platform.theverge.com/wp-content/uploads/sites/2/2026/02/gettyimages-2255012715.jpg?quality=90&strip=all&crop=0,10.732984293194,100,78.534031413613","0","https://chronicle-bice.vercel.app/article/theverge-2026-09-02-google-is-sending-mrbeast-into-the-wilderness-armed-with-ai","1","0","The Verge","2026-09-02","Stevie Bonifield","AI,Creators,Google,News,Streaming,Tech,YouTube","1"
"theverge-2026-09-02-google-dodges-another-breakup-attempt","Google dodges another breakup attempt","tech","US District Court Judge Leonie Brinkema declined the Justice Department's request to make Google sell off parts of its ad tech business, accepting milder remedies to restore competition to markets it illegally monopolized for years. Brinkema said she would adopt most of the behavioral changes proposed by the parties, with some modifications. But those won't become public until the parties meet to ","https://platform.theverge.com/wp-content/uploads/sites/2/2025/03/236780_Google_AntiTrust_Trial_Custom_Art_CVirginia__0000_4.png?quality=90&strip=all&crop=0,10.732984293194,100,78.534031413613","0","https://chronicle-bice.vercel.app/article/theverge-2026-09-02-google-dodges-another-breakup-attempt","1","0","The Verge","2026-09-02","Lauren Feiner","Antitrust,Google,Policy,Politics,Tech","2"
"bbc-2026-09-02-how-did-andy-burnham-do-in-first-pmqs","How Did Andy Burnham Do In First PMQs?","world","Home News Sport Weather iPlayer Sounds Bitesize CBeebies CBBC Food Home News Sport Business Technology Health Culture Arts Travel Earth Audio Video Live Use BBC.com or the new BBC App to listen to BBC podcasts, Radio 4 and the World Service outside the UK.Find out how to listen to other BBC stationsEpisode detailsNews,·02 Sep 2026,·27 minsHow Did Andy Burnham Do In First PMQs?N…","https://ichef.bbci.co.uk/images/ic/1024x576/p0l7jnbt.jpg","0","https://chronicle-bice.vercel.app/article/bbc-2026-09-02-how-did-andy-burnham-do-in-first-pmqs","1","0","BBC","2026-09-02","","","2"
"bbc-2026-09-02-four-in-court-over-murder-of-baby-stabbed-to-death","Four in court over murder of baby stabbed to death","world","Four people, aged between 19 and 38, appear in court charged with murdering the newborn.","https://ichef.bbci.co.uk/ace/branded_news/1200/cpsprodpb/97d1/live/296da420-a6ec-11f1-a291-b542ee92de7c.png","0","https://chronicle-bice.vercel.app/article/bbc-2026-09-02-four-in-court-over-murder-of-baby-stabbed-to-death","1","0","BBC","2026-09-02","","","2"
"theverge-2026-09-02-continuous-glucose-monitors-are-about-to-get-more-complicate","Continuous glucose monitors are about to get more complicated","tech","The Abbot Libre Duo is the first FDA authorized 2-in-1 continuous glucose monitor. | Image: Abbott	  This is Optimizer, a weekly newsletter sent from Verge senior reviewer Victoria Song that dissects and discusses the latest gizmos and potions that swear they're going to change your life. Opt in for Optimizer here. My mom was a dramatic woman prone to overreacting. When I was a snotty teen, I told","https://platform.theverge.com/wp-content/uploads/sites/2/2026/09/Libre-Duo-10-Day_1.jpg?quality=90&strip=all&crop=0,10.74223883378,100,78.51552233244","0","https://chronicle-bice.vercel.app/article/theverge-2026-09-02-continuous-glucose-monitors-are-about-to-get-more-complicate","1","0","The Verge","2026-09-02","Victoria Song","Column,Gadgets,Health,Optimizer,Science,Wearable","9"
"bbc-2026-09-02-carse-left-out-of-england-squad-for-third-pakistan-test","Carse left out of England squad for third Pakistan Test","world","England leave Brydon Carse out of their squad for the third and final Test against Pakistan at Edgbaston.","https://ichef.bbci.co.uk/ace/branded_sport/1200/cpsprodpb/d77a/live/41c84000-a6da-11f1-acae-21b536d72e0e.jpg","0","https://chronicle-bice.vercel.app/article/bbc-2026-09-02-carse-left-out-of-england-squad-for-third-pakistan-test","1","0","BBC","2026-09-02","","","2"
"hackernews-2026-09-02-gemini-3-8-flash-and-3-8-flash-cyber","Gemini 3.8 Flash and 3.8 Flash Cyber","tech","https://deepmind.google/models/model-cards/gemini-3-8-flash/ Comments URL: https://news.ycombinator.com/item?id=49537553 Points: 1113 # Comments: 628","https://storage.googleapis.com/gweb-uniblog-publish-prod/images/gemini-3-8_flash__blog__header__16-9__light.width-1300.png","0","https://chronicle-bice.vercel.app/article/hackernews-2026-09-02-gemini-3-8-flash-and-3-8-flash-cyber","1","0","Hacker News","2026-09-02","bratao","","5"
"techcrunch-2026-09-02-hiddenlayer-nabs-100m-as-enterprises-rush-to-secure-their-ai","HiddenLayer nabs $100M as enterprises rush to secure their AI deployments","tech","Security companies are scrambling to build products that can monitor not just agents but also the tools and add-ons they use.","https://techcrunch.com/wp-content/uploads/2026/09/hiddenlayer.jpg?resize=1200,900","0","https://chronicle-bice.vercel.app/article/techcrunch-2026-09-02-hiddenlayer-nabs-100m-as-enterprises-rush-to-secure-their-ai","1","0","TechCrunch","2026-09-02","Ram Iyer","","4"
"bbc-2026-09-02-jurors-return-in-lindsay-clancy-trial-after-judge-asks-them-","Jurors return in Lindsay Clancy trial after judge asks them to break deadlock","world","They resumed efforts on Wednesday to reach a verdict in the case of a mother charged with murder over her children's deaths.","https://ichef.bbci.co.uk/ace/branded_news/1200/cpsprodpb/5c43/live/4a3ec160-a62a-11f1-905b-8511af748865.jpg","0","https://chronicle-bice.vercel.app/article/bbc-2026-09-02-jurors-return-in-lindsay-clancy-trial-after-judge-asks-them-","1","0","BBC","2026-09-02","","","4"
"theverge-2026-09-02-belkin-s-kid-friendly-wireless-headphones-are-25-percent-off","Belkin’s kid-friendly wireless headphones are 25 percent off","tech","The SoundForm Mini 2 come in a variety of colors, and include a carrying case if you’re willing to spend a bit more. | Image: The Verge	  Verge readers can get a discount on Belkin’s SoundForm Mini 2 wireless headphones. The kid-focused on-ear headphones feature an 85-decibel volume limit and easy controls, and a mode that lets them beam audio (wired or wirelessly) to a second pair without extra h","https://platform.theverge.com/wp-content/uploads/sites/2/2026/09/belkinsoundform.png?quality=90&strip=all&crop=0,10.732984293194,100,78.534031413613","0","https://chronicle-bice.vercel.app/article/theverge-2026-09-02-belkin-s-kid-friendly-wireless-headphones-are-25-percent-off","1","0","The Verge","2026-09-02","Cameron Faulkner","Deals,Gadgets,Verge Shopping","3"
"techcrunch-2026-09-02-psa-amazon-s-shopping-ai-can-now-tell-you-if-that-message-is","PSA: Amazon’s shopping AI can now tell you if that message is a scam","tech","Amazon is adding a scam-detection feature to Alexa for Shopping that can verify whether suspicious emails, texts, and other messages actually came from the retailer.","https://techcrunch.com/wp-content/uploads/2026/09/alexa-shopping-ai-hero-lm.jpg?resize=1200,675","0","https://chronicle-bice.vercel.app/article/techcrunch-2026-09-02-psa-amazon-s-shopping-ai-can-now-tell-you-if-that-message-is","1","0","TechCrunch","2026-09-02","Sarah Perez","","2"
"bbc-2026-09-02-late-night-transfer-fallout-sparks-chelsea-monaco-row","Late-night transfer fallout sparks Chelsea-Monaco row","world","How Chelsea, Everton and Monaco all missed out after late-night drama on deadline day. Nizaar Kinsella reports.","https://ichef.bbci.co.uk/ace/branded_sport/1200/cpsprodpb/8f60/live/b73688e0-a6d7-11f1-a291-b542ee92de7c.png","0","https://chronicle-bice.vercel.app/article/bbc-2026-09-02-late-night-transfer-fallout-sparks-chelsea-monaco-row","1","0","BBC","2026-09-02","","","5"
"bbc-2026-09-02-lords-call-for-ai-kill-switch-powers-in-uk","Lords call for AI 'kill switch' powers in UK","tech","Its backers say it would provide a ""vital safety net"" against runaway AI systems such as those from OpenAI and Anthropic.","https://ichef.bbci.co.uk/ace/branded_news/1200/cpsprodpb/b07b/live/7b001b20-a6d7-11f1-acae-21b536d72e0e.jpg","0","https://chronicle-bice.vercel.app/article/bbc-2026-09-02-lords-call-for-ai-kill-switch-powers-in-uk","1","0","BBC","2026-09-02","","","2"
"bbc-2026-09-02-tiger-woods-gets-five-year-driving-ban-after-reckless-drivin","Tiger Woods gets five-year driving ban after reckless driving plea","world","The golfer will accept a five-year driving ban and $1,000 fine as part of a plea agreement.","https://ichef.bbci.co.uk/ace/branded_news/1200/cpsprodpb/a0c8/live/b24f0110-a6cb-11f1-b0c9-07afcdd8053c.jpg","0","https://chronicle-bice.vercel.app/article/bbc-2026-09-02-tiger-woods-gets-five-year-driving-ban-after-reckless-drivin","1","0","BBC","2026-09-02","","","2"
"theverge-2026-09-02-openai-accused-of-aiding-and-abetting-tumbler-ridge-mass-sho","OpenAI accused of ‘aiding and abetting’ Tumbler Ridge mass shooting in dozens of new lawsuits","tech","OpenAI and its CEO Sam Altman are facing 30 new lawsuits that accuse them of providing ""substantial assistance and encouragement"" to the suspect in Canada's Tumbler Ridge school shooting, as reported earlier by TechCrunch. The new wave of lawsuits was filed in a California federal court on Wednesday by the students, teachers, and the principal in the school at the time of the shooting. Similar to ","https://platform.theverge.com/wp-content/uploads/sites/2/2026/09/gettyimages-2261008686.jpg?quality=90&strip=all&crop=0,10.735952994767,100,78.528094010466","0","https://chronicle-bice.vercel.app/article/theverge-2026-09-02-openai-accused-of-aiding-and-abetting-tumbler-ridge-mass-sho","1","0","The Verge","2026-09-02","Emma Roth","AI,News,OpenAI,Policy","2"
"theverge-2026-09-02-nyc-bans-ai-use-for-students-until-they-reach-high-school","NYC bans AI use for students until they reach high school","tech","New York City mayor Zohran Mamdani has announced a new policy today that will ban younger schoolchildren from using AI in classrooms. The one-year moratorium, effective in the 2026-2027 school year, will impact about 600,000 public school students in 2-K through eighth grade and is being introduced alongside additional limits on digital devices and a small pilot program for AI education tools. The","https://platform.theverge.com/wp-content/uploads/sites/2/2025/02/STK_414_AI_CHATBOT_R2_CVirginia_D.jpg?quality=90&strip=all&crop=0,10.732984293194,100,78.534031413613","0","https://chronicle-bice.vercel.app/article/theverge-2026-09-02-nyc-bans-ai-use-for-students-until-they-reach-high-school","1","0","The Verge","2026-09-02","Jess Weatherbed","AI,News,Policy","2"
"bbc-2026-09-02-pmqs-shows-the-challenge-burnham-has-in-delivering-new-style","PMQs shows the challenge Burnham has in delivering new style of politics","world","Burnham's exchanges with Kemi Badenoch slipped into familiar territory of trading barbs, writes Alex Forsyth.","https://ichef.bbci.co.uk/ace/branded_news/1200/cpsprodpb/b987/live/fc2b1900-a6cf-11f1-aed2-8d6da8d75094.jpg","0","https://chronicle-bice.vercel.app/article/bbc-2026-09-02-pmqs-shows-the-challenge-burnham-has-in-delivering-new-style","1","0","BBC","2026-09-02","","","3"
"bbc-2026-09-02-range-rover-launches-first-fully-electric-model","Range Rover launches first fully electric model","business","The vehicle is being built at JLR's manufacturing plant in Solihull, in the West Midlands.","https://ichef.bbci.co.uk/ace/branded_news/1200/cpsprodpb/9615/live/00a52b50-a613-11f1-9a0e-e95c171695e2.jpg","0","https://chronicle-bice.vercel.app/article/bbc-2026-09-02-range-rover-launches-first-fully-electric-model","1","0","BBC","2026-09-02","","","2"
"hackernews-2026-09-02-exit-the-cave","Exit the Cave","tech","Article URL: https://turtlespace.blog/p/exit-the-cave Comments URL: https://news.ycombinator.com/item?id=49536606 Points: 269 # Comments: 92","https://substackcdn.com/image/fetch/$s_!lnWU!,w_1200,h_675,c_fill,f_jpg,q_auto:good,fl_progressive:steep,g_auto/https%3A%2F%2Fsubstack-post-media.s3.amazonaws.com%2Fpublic%2Fimages%2F15cf15db-4b03-49ec-9074-5e0e31fb6b1a_1134x851.png","0","https://chronicle-bice.vercel.app/article/hackernews-2026-09-02-exit-the-cave","1","0","Hacker News","2026-09-02","akkartik","","5"
"theverge-2026-09-02-tado-s-new-thermostat-is-designed-as-a-nest-killer","Tado’s new thermostat is designed as a Nest killer","tech","The Tado Smart Thermostat X is the second-generation Matter-over-Thread thermostat from the European company. | Image: Tado	  When Google ignominiously exited the European thermostat market last year, it pointed its customers to Tado. This week, the German-based smart home company is launching its Smart Thermostat X (2nd gen), and aiming to attract European Nest users who haven't already jumped sh","https://platform.theverge.com/wp-content/uploads/sites/2/2026/09/smart_thermostat_x2_close_up_frame_lifestyle_1337_00.jpg?quality=90&strip=all&crop=0,10.738732648589,100,78.522534702822","0","https://chronicle-bice.vercel.app/article/theverge-2026-09-02-tado-s-new-thermostat-is-designed-as-a-nest-killer","1","0","The Verge","2026-09-02","Jennifer Pattison Tuohy","Google,IFA 2026,News,Smart Home,Tech","3"
"techcrunch-2026-09-02-adobe-acquires-indian-market-intelligence-startup-rilo","Adobe acquires Indian market intelligence startup Rilo","tech","This is Adobe's second acquisition out of India after Rephrase.ai in 2023","https://techcrunch.com/wp-content/uploads/2024/09/GettyImages-2162453288.jpg?resize=1200,800","0","https://chronicle-bice.vercel.app/article/techcrunch-2026-09-02-adobe-acquires-indian-market-intelligence-startup-rilo","1","0","TechCrunch","2026-09-02","Ivan Mehta","","2"
"hackernews-2026-09-02-webllm-high-performance-in-browser-llm-inference-engine","WebLLM: high-performance in-browser LLM inference engine","tech","Article URL: https://github.com/mlc-ai/web-llm Comments URL: https://news.ycombinator.com/item?id=49536411 Points: 120 # Comments: 20","https://opengraph.githubassets.com/4d44a6e6487a799a3b8748f63e7e48da13e65dd7c6fe3a3cd1d691d714d1e74e/mlc-ai/web-llm","0","https://chronicle-bice.vercel.app/article/hackernews-2026-09-02-webllm-high-performance-in-browser-llm-inference-engine","1","0","Hacker News","2026-09-02","saikatsg","","13"
"hackernews-2026-09-02-three-sites-made-215-128-best-software-pages-for-ai-perplexi","Three sites made 215,128 “best software” pages for AI. Perplexity cites them","tech","Article URL: https://trellner.com/reports/manufactured-sources-behind-ai-recommendations/ Comments URL: https://news.ycombinator.com/item?id=49536375 Points: 487 # Comments: 238","https://trellner.com/og.png","0","https://chronicle-bice.vercel.app/article/hackernews-2026-09-02-three-sites-made-215-128-best-software-pages-for-ai-perplexi","1","0","Hacker News","2026-09-02","jakobgreenfeld","","9"
"bbc-2026-09-02-who-are-the-free-agents-after-transfer-deadline-day","Who are the free agents after transfer deadline day?","world","BBC Sport takes a look at the players still without a club after the 2026 summer transfer window shut.","https://ichef.bbci.co.uk/ace/branded_sport/1200/cpsprodpb/ec0d/live/40f13a90-a6d2-11f1-a291-b542ee92de7c.png","0","https://chronicle-bice.vercel.app/article/bbc-2026-09-02-who-are-the-free-agents-after-transfer-deadline-day","1","0","BBC","2026-09-02","","","3"
"hackernews-2026-09-02-a-third-of-perplexity-s-citations-don-t-contain-the-number-t","A third of Perplexity's citations don't contain the number they're cited for","tech","Article URL: https://hausresearch.com/reports/perplexity-citation-audit/ Comments URL: https://news.ycombinator.com/item?id=49536201 Points: 27 # Comments: 4","https://hausresearch.com/og.png","0","https://chronicle-bice.vercel.app/article/hackernews-2026-09-02-a-third-of-perplexity-s-citations-don-t-contain-the-number-t","1","0","Hacker News","2026-09-02","jakobgreenfeld","","10"
"bbc-2026-09-02-lucy-letby-boyfriend-doctor-named-as-court-order-lifted","Lucy Letby 'boyfriend' doctor named as court order lifted","world","Dr Mark Deakin, a consultant at Alder Hey hospital, was described as Letby's ""boyfriend"" during her trial.","https://ichef.bbci.co.uk/ace/branded_news/1200/cpsprodpb/c1b3/live/f57c3780-a6eb-11f1-9e4c-79c1c0e340c6.jpg","0","https://chronicle-bice.vercel.app/article/bbc-2026-09-02-lucy-letby-boyfriend-doctor-named-as-court-order-lifted","1","0","BBC","2026-09-02","","","2"
"hackernews-2026-09-02-poisson-disk-sampling","Poisson Disk Sampling","tech","Article URL: https://stripeacross.com/posts/poisson-disk-sampling/ Comments URL: https://news.ycombinator.com/item?id=49536177 Points: 166 # Comments: 20","","0","https://chronicle-bice.vercel.app/article/hackernews-2026-09-02-poisson-disk-sampling","1","0","Hacker News","2026-09-02","vismit2000","","10"
"bbc-2026-09-02-faisal-islam-why-bond-market-wildfire-is-keeping-world-leade","Faisal Islam: Why bond market wildfire is keeping world leaders up at night","business","Huge AI spending plans and the ongoing war in Iran are driving up borrowing costs around the world.","https://ichef.bbci.co.uk/ace/branded_news/1200/cpsprodpb/47b0/live/d36b9110-a6cb-11f1-a291-b542ee92de7c.jpg","0","https://chronicle-bice.vercel.app/article/bbc-2026-09-02-faisal-islam-why-bond-market-wildfire-is-keeping-world-leade","1","0","BBC","2026-09-02","","","4"
"hackernews-2026-09-02-a-note-on-subscription-prices-from-lwn","A note on subscription prices from LWN","tech","Article URL: https://lwn.net/Articles/1090585/ Comments URL: https://news.ycombinator.com/item?id=49535752 Points: 645 # Comments: 127","","0","https://chronicle-bice.vercel.app/article/hackernews-2026-09-02-a-note-on-subscription-prices-from-lwn","1","0","Hacker News","2026-09-02","rwky","","3"
"bbc-2026-09-02-zelensky-says-airlines-should-avoid-russian-airspace-as-ukra","Zelensky says airlines should avoid Russian airspace as Ukraine escalates drone operations","world","Chinese and Gulf state airlines are among those still using Russian airspace. Meanwhile, Russia says it will intensify its own attacks on Ukraine.","https://ichef.bbci.co.uk/ace/branded_news/1200/cpsprodpb/a3a3/live/cb052080-a663-11f1-8e27-73ef28718a3e.jpg","0","https://chronicle-bice.vercel.app/article/bbc-2026-09-02-zelensky-says-airlines-should-avoid-russian-airspace-as-ukra","1","0","BBC","2026-09-02","","","4"
"hackernews-2026-09-02-a-beginner-s-deep-dive-guide-to-entra-passkeys","A Beginner's Deep Dive Guide to Entra Passkeys","tech","Article URL: https://emsroute.com/2026/03/19/passkeys-beginners-101/ Comments URL: https://news.ycombinator.com/item?id=49535721 Points: 16 # Comments: 15","https://i0.wp.com/emsroute.com/wp-content/uploads/2026/03/passkeys-1.png?fit=1200%2C675&ssl=1","0","https://chronicle-bice.vercel.app/article/hackernews-2026-09-02-a-beginner-s-deep-dive-guide-to-entra-passkeys","1","0","Hacker News","2026-09-02","speckx","","9"
